code	title_sv	parent	depth	breadcrumb	table
JTG.411	Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d	JTG.41	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.411 Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.4111	Fotplåtar med anslutning till hängränna vid taktäckning av skiffer	JTG.411	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.411 Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d > JTG.4111 Fotplåtar med anslutning till hängränna vid taktäckning av skiffer	produktionsresultat
JTG.4112	Fotplåtar med anslutning till hängränna vid taktäckning av betongpannor	JTG.411	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.411 Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d > JTG.4112 Fotplåtar med anslutning till hängränna vid taktäckning av betongpannor	produktionsresultat
JTG.4113	Fotplåtar med anslutning till hängränna vid taktäckning av tegelpannor	JTG.411	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.411 Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d > JTG.4113 Fotplåtar med anslutning till hängränna vid taktäckning av tegelpannor	produktionsresultat
JTG.4114	Fotplåtar med anslutning till hängränna vid taktäckning av profilerade överläggsplattor e d av metall	JTG.411	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.411 Fotplåtar med anslutning till hängränna vid taktäckning av överläggsplattor e d > JTG.4114 Fotplåtar med anslutning till hängränna vid taktäckning av profilerade överläggsplattor e d av metall	produktionsresultat
JTG.412	Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d	JTG.41	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.412 Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.4121	Fotplåtar med anslutning till gesimsränna vid taktäckning av skiffer	JTG.412	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.412 Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d > JTG.4121 Fotplåtar med anslutning till gesimsränna vid taktäckning av skiffer	produktionsresultat
JTG.4122	Fotplåtar med anslutning till gesimsränna vid taktäckning av betongpannor	JTG.412	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.412 Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d > JTG.4122 Fotplåtar med anslutning till gesimsränna vid taktäckning av betongpannor	produktionsresultat
JTG.4123	Fotplåtar med anslutning till gesimsränna vid taktäckning av tegelpannor	JTG.412	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.412 Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d > JTG.4123 Fotplåtar med anslutning till gesimsränna vid taktäckning av tegelpannor	produktionsresultat
JTG.4124	Fotplåtar med anslutning till gesimsränna vid taktäckning av profilerade överläggsplattor e d av metall	JTG.412	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.412 Fotplåtar med anslutning till gesimsränna vid taktäckning av överläggsplattor e d > JTG.4124 Fotplåtar med anslutning till gesimsränna vid taktäckning av profilerade överläggsplattor e d av metall	produktionsresultat
JTG.413	Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d	JTG.41	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.4133	Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d	JTG.413	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4133 Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.41331	Fotrännor av plåt i skivformat med stomme vid taktäckning av skiffer	JTG.4133	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4133 Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d > JTG.41331 Fotrännor av plåt i skivformat med stomme vid taktäckning av skiffer	produktionsresultat
JTG.41332	Fotrännor av plåt i skivformat med stomme vid taktäckning av betongpannor	JTG.4133	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4133 Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d > JTG.41332 Fotrännor av plåt i skivformat med stomme vid taktäckning av betongpannor	produktionsresultat
JTG.41333	Fotrännor av plåt i skivformat med stomme vid taktäckning av tegelpannor	JTG.4133	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4133 Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d > JTG.41333 Fotrännor av plåt i skivformat med stomme vid taktäckning av tegelpannor	produktionsresultat
JTG.41334	Fotrännor av plåt i skivformat med stomme vid taktäckning av profilerade överläggsplattor e d av metall	JTG.4133	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4133 Fotrännor av plåt i skivformat med stomme vid taktäckning av överläggsplattor e d > JTG.41334 Fotrännor av plåt i skivformat med stomme vid taktäckning av profilerade överläggsplattor e d av metall	produktionsresultat
JTG.4134	Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d	JTG.413	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4134 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.41341	Fotrännor av plåt i bandformat vid taktäckning av skiffer	JTG.4134	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4134 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.41341 Fotrännor av plåt i bandformat vid taktäckning av skiffer	produktionsresultat
JTG.41342	Fotrännor av plåt i bandformat vid taktäckning av betongpannor	JTG.4134	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4134 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.41342 Fotrännor av plåt i bandformat vid taktäckning av betongpannor	produktionsresultat
JTG.41343	Fotrännor av plåt i bandformat vid taktäckning av tegelpannor	JTG.4134	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4134 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.41343 Fotrännor av plåt i bandformat vid taktäckning av tegelpannor	produktionsresultat
JTG.41344	Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d av metall	JTG.4134	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.41 Fotplåtar och fotrännor vid taktäckning av överläggsplattor e d > JTG.413 Fotrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4134 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.41344 Fotrännor av plåt i bandformat vid taktäckning av överläggsplattor e d av metall	produktionsresultat
JTG.42	Vinkelrännor av plåt vid taktäckning av överläggsplattor e d	JTG.4	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.421	Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d	JTG.42	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.421 Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.4211	Vinkelrännor av plåt i skivformat vid taktäckning av skiffer	JTG.421	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.421 Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4211 Vinkelrännor av plåt i skivformat vid taktäckning av skiffer	produktionsresultat
JTG.4212	Vinkelrännor av plåt i skivformat vid taktäckning av betongpannor	JTG.421	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.421 Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4212 Vinkelrännor av plåt i skivformat vid taktäckning av betongpannor	produktionsresultat
JTG.4213	Vinkelrännor av plåt i skivformat vid taktäckning av tegelpannor	JTG.421	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.421 Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4213 Vinkelrännor av plåt i skivformat vid taktäckning av tegelpannor	produktionsresultat
JTG.4214	Vinkelrännor av plåt i skivformat vid taktäckning av profilerade överläggsplattor e d av metall	JTG.421	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.421 Vinkelrännor av plåt i skivformat vid taktäckning av överläggsplattor e d > JTG.4214 Vinkelrännor av plåt i skivformat vid taktäckning av profilerade överläggsplattor e d av metall	produktionsresultat
JTG.422	Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d	JTG.42	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.422 Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d	produktionsresultat
JTG.4221	Vinkelrännor av plåt i bandformat vid taktäckning av skiffer	JTG.422	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.422 Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.4221 Vinkelrännor av plåt i bandformat vid taktäckning av skiffer	produktionsresultat
JTG.4222	Vinkelrännor av plåt i bandformat vid taktäckning av betongpannor	JTG.422	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.422 Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.4222 Vinkelrännor av plåt i bandformat vid taktäckning av betongpannor	produktionsresultat
JTG.4223	Vinkelrännor av plåt i bandformat vid taktäckning av tegelpannor	JTG.422	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.422 Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.4223 Vinkelrännor av plåt i bandformat vid taktäckning av tegelpannor	produktionsresultat
JTG.4224	Vinkelrännor av plåt i bandformat vid taktäckning av profilerade överläggsplattor e d av metall	JTG.422	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTG TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ZINKPLÅT FÖR HUS > JTG.4 Kompletteringar av plan plåt vid taktäckning av överläggsplattor e d > JTG.42 Vinkelrännor av plåt vid taktäckning av överläggsplattor e d > JTG.422 Vinkelrännor av plåt i bandformat vid taktäckning av överläggsplattor e d > JTG.4224 Vinkelrännor av plåt i bandformat vid taktäckning av profilerade överläggsplattor e d av metall	produktionsresultat
