code	title_sv	parent	depth	breadcrumb	table
52.BC	Varmvattensystem	52.B	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.B Tappvattensystem > 52.BC Varmvattensystem	byggdel
52.D	Processvattensystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.D Processvattensystem	byggdel
52.E	Ångsystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.E Ångsystem	byggdel
52.F	Tryckluftssystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.F Tryckluftssystem	byggdel
52.FB	Tryckluftssystem utan särskilt krav på renhet	52.F	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.F Tryckluftssystem > 52.FB Tryckluftssystem utan särskilt krav på renhet	byggdel
52.FC	Tryckluftssystem med särskilt krav på renhet	52.F	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.F Tryckluftssystem > 52.FC Tryckluftssystem med särskilt krav på renhet	byggdel
52.G	Vakuumsystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.G Vakuumsystem	byggdel
52.H	Gassystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem	byggdel
52.HB	System för medicinsk gas	52.H	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HB System för medicinsk gas	byggdel
52.HC	Industrigassystem	52.H	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HC Industrigassystem	byggdel
52.HD	Energigassystem	52.H	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HD Energigassystem	byggdel
52.HDB	Naturgassystem	52.HD	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HD Energigassystem > 52.HDB Naturgassystem	byggdel
52.HDC	Stadsgassystem	52.HD	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HD Energigassystem > 52.HDC Stadsgassystem	byggdel
52.HDD	Gasolsystem	52.HD	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HD Energigassystem > 52.HDD Gasolsystem	byggdel
52.HDE	Biogassystem	52.HD	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.H Gassystem > 52.HD Energigassystem > 52.HDE Biogassystem	byggdel
52.J	Olje- och drivmedelssystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.J Olje- och drivmedelssystem	byggdel
53	AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D	byggdel
53.B	Avloppsvattensystem	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem	byggdel
53.BB	Spillvattensystem	53.B	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem > 53.BB Spillvattensystem	byggdel
53.BBB	Normalspillvattensystem	53.BB	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem > 53.BB Spillvattensystem > 53.BBB Normalspillvattensystem	byggdel
53.BBC	Processpillvattensystem	53.BB	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem > 53.BB Spillvattensystem > 53.BBC Processpillvattensystem	byggdel
53.BBD	Riskspillvattensystem	53.BB	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem > 53.BB Spillvattensystem > 53.BBD Riskspillvattensystem	byggdel
53.BC	Dagvattensystem	53.B	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.B Avloppsvattensystem > 53.BC Dagvattensystem	byggdel
53.C	Sop- och dammsugningssystem	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.C Sop- och dammsugningssystem	byggdel
53.CB	Sopsugningssystem	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.CB Sopsugningssystem	byggdel
53.CC	Dammsugningssystem	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.CC Dammsugningssystem	byggdel
53.D	Sugsystem för industriella processer	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.D Sugsystem för industriella processer	byggdel
53.E	Tvättsugningssystem	53	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 53 AVLOPPSVATTENSYSTEM OCH PNEUMATISKA AVFALLSTRANSPORTSYSTEM E D > 53.E Tvättsugningssystem	byggdel
54	BRANDSLÄCKNINGSSYSTEM	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM	byggdel
54.A	Sammansatta släcksystem	54	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.A Sammansatta släcksystem	byggdel
54.B	Vattensläcksystem	54	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.B Vattensläcksystem	byggdel
54.B/1	Vattensläcksystem – sprinklersystem	54.B	2	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.B Vattensläcksystem > 54.B/1 Vattensläcksystem – sprinklersystem	byggdel
54.B/2	Vattensläcksystem – vattendimsystem	54.B	2	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.B Vattensläcksystem > 54.B/2 Vattensläcksystem – vattendimsystem	byggdel
54.B/3	Vattensläcksystem – brandpostsystem	54.B	2	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.B Vattensläcksystem > 54.B/3 Vattensläcksystem – brandpostsystem	byggdel
54.C	Skumsläcksystem	54	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.C Skumsläcksystem	byggdel
54.D	Gassläcksystem	54	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.D Gassläcksystem	byggdel
54.D/1	Gassläcksystem – sprinklersystem	54.D	2	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 54 BRANDSLÄCKNINGSSYSTEM > 54.D Gassläcksystem > 54.D/1 Gassläcksystem – sprinklersystem	byggdel
55	KYLSYSTEM	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 55 KYLSYSTEM	byggdel
56	VÄRMESYSTEM	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 56 VÄRMESYSTEM	byggdel
56.B	Värmevattensystem	56	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 56 VÄRMESYSTEM > 56.B Värmevattensystem	byggdel
56.C	Ångvärmesystem	56	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 56 VÄRMESYSTEM > 56.C Ångvärmesystem	byggdel
56.D	Hetoljevärmesystem	56	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 56 VÄRMESYSTEM > 56.D Hetoljevärmesystem	byggdel
57	LUFTBEHANDLINGSSYSTEM	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 57 LUFTBEHANDLINGSSYSTEM	byggdel
57.B	Allmänventilationssystem	57	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 57 LUFTBEHANDLINGSSYSTEM > 57.B Allmänventilationssystem	byggdel
57.C	Processventilationssystem	57	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 57 LUFTBEHANDLINGSSYSTEM > 57.C Processventilationssystem	byggdel
57.F	Luftvärmesystem	57	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 57 LUFTBEHANDLINGSSYSTEM > 57.F Luftvärmesystem	byggdel
6	EL- OCH TELESYSTEM		0	6 EL- OCH TELESYSTEM	byggdel
61	EL- OCH TELEKANALISATIONSSYSTEM	6	0	6 EL- OCH TELESYSTEM > 61 EL- OCH TELEKANALISATIONSSYSTEM	byggdel
22282	El- och telekanalisationssystem – ledningskanaler	61	0	6 EL- OCH TELESYSTEM > 61 EL- OCH TELEKANALISATIONSSYSTEM > 22282 El- och telekanalisationssystem – ledningskanaler	byggdel
22313	El- och telekanalisationssystem – kabelstegar och kabelrännor	61	0	6 EL- OCH TELESYSTEM > 61 EL- OCH TELEKANALISATIONSSYSTEM > 22313 El- och telekanalisationssystem – kabelstegar och kabelrännor	byggdel
22341	El- och telekanalisationssystem – elinstallationsrör	61	0	6 EL- OCH TELESYSTEM > 61 EL- OCH TELEKANALISATIONSSYSTEM > 22341 El- och telekanalisationssystem – elinstallationsrör	byggdel
22372	El- och telekanalisationssystem – kabelkulvertar	61	0	6 EL- OCH TELESYSTEM > 61 EL- OCH TELEKANALISATIONSSYSTEM > 22372 El- och telekanalisationssystem – kabelkulvertar	byggdel
63	ELKRAFTSYSTEM	6	0	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM	byggdel
63.B	Eldistributionsnät	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät	byggdel
63.BB	Högspänningsnät	63.B	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BB Högspänningsnät	byggdel
63.BBB	Högspänningsnät för växelström	63.BB	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BB Högspänningsnät > 63.BBB Högspänningsnät för växelström	byggdel
63.BBB/1	Högspänningsnät för växelström – kabelnät i mark eller hus	63.BBB	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BB Högspänningsnät > 63.BBB Högspänningsnät för växelström > 63.BBB/1 Högspänningsnät för växelström – kabelnät i mark eller hus	byggdel
63.BBB/2	Högspänningsnät för växelström – luftledningsnät	63.BBB	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BB Högspänningsnät > 63.BBB Högspänningsnät för växelström > 63.BBB/2 Högspänningsnät för växelström – luftledningsnät	byggdel
63.BBC	Högspänningsnät för likström	63.BB	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BB Högspänningsnät > 63.BBC Högspänningsnät för likström	byggdel
63.BC	Lågspänningsnät	63.B	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät	byggdel
63.BCB	Lågspänningsnät för växelström, högst 1 000 V	63.BC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V	byggdel
63.BCB/1	Lågspänningsnät för växelström – kabelnät i mark eller hus	63.BCB	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V > 63.BCB/1 Lågspänningsnät för växelström – kabelnät i mark eller hus	byggdel
63.BCB/2	Lågspänningsnät för växelström – luftledningsnät	63.BCB	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V > 63.BCB/2 Lågspänningsnät för växelström – luftledningsnät	byggdel
63.BCB/21	Lågspänningsnät för växelström – friledningsnät	63.BCB/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V > 63.BCB/2 Lågspänningsnät för växelström – luftledningsnät > 63.BCB/21 Lågspänningsnät för växelström – friledningsnät	byggdel
63.BCB/22	Lågspänningsnät för växelström – hängkabelnät	63.BCB/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V > 63.BCB/2 Lågspänningsnät för växelström – luftledningsnät > 63.BCB/22 Lågspänningsnät för växelström – hängkabelnät	byggdel
63.BCB/23	Lågspänningsnät för växelström – hängspiralkabelnät	63.BCB/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCB Lågspänningsnät för växelström, högst 1 000 V > 63.BCB/2 Lågspänningsnät för växelström – luftledningsnät > 63.BCB/23 Lågspänningsnät för växelström – hängspiralkabelnät	byggdel
63.BCC	Lågspänningsnät för likström, högst 1 500 V	63.BC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BC Lågspänningsnät > 63.BCC Lågspänningsnät för likström, högst 1 500 V	byggdel
63.BD	Klenspänningsnät	63.B	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BD Klenspänningsnät	byggdel
63.BDB	Klenspänningsnät för växelström, högst 50 V	63.BD	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BD Klenspänningsnät > 63.BDB Klenspänningsnät för växelström, högst 50 V	byggdel
63.BDC	Klenspänningsnät för likström, högst 120 V	63.BD	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.B Eldistributionsnät > 63.BD Klenspänningsnät > 63.BDC Klenspänningsnät för likström, högst 120 V	byggdel
63.C	Transformator- och fördelningssystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.C Transformator- och fördelningssystem	byggdel
63.D	Strömriktarstationer	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.D Strömriktarstationer	byggdel
63.DB	Likriktarstationer	63.D	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.D Strömriktarstationer > 63.DB Likriktarstationer	byggdel
63.DC	Växelriktarstationer	63.D	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.D Strömriktarstationer > 63.DC Växelriktarstationer	byggdel
63.E	Kontaktledningsnät	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.E Kontaktledningsnät	byggdel
63.F	Belysningssystem och ljussystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem	byggdel
63.FB	Belysningssystem inom industri- eller hamnområde	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FB Belysningssystem inom industri- eller hamnområde	byggdel
63.FC	Belysningssystem vid väg e d	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d	byggdel
63.FCB	Belysningssystem vid väg	63.FC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCB Belysningssystem vid väg	byggdel
63.FCBB	Belysningssystem vid motorfordonskörfält	63.FCB	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCB Belysningssystem vid väg > 63.FCBB Belysningssystem vid motorfordonskörfält	byggdel
63.FCBC	Belysningssystem vid gång- och cykelväg	63.FCB	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCB Belysningssystem vid väg > 63.FCBC Belysningssystem vid gång- och cykelväg	byggdel
63.FCC	Belysningssystem på bro	63.FC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCC Belysningssystem på bro	byggdel
63.FCD	Belysningssystem på öppen plats	63.FC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCD Belysningssystem på öppen plats	byggdel
63.FCDB	Belysningssystem på parkeringsplats	63.FCD	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCD Belysningssystem på öppen plats > 63.FCDB Belysningssystem på parkeringsplats	byggdel
63.FCDC	Belysningssystem på torg e d	63.FCD	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCD Belysningssystem på öppen plats > 63.FCDC Belysningssystem på torg e d	byggdel
63.FCE	Belysningssystem i tunnel	63.FC	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCE Belysningssystem i tunnel	byggdel
63.FCEB	Belysningssystem i vägtrafiktunnel	63.FCE	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCE Belysningssystem i tunnel > 63.FCEB Belysningssystem i vägtrafiktunnel	byggdel
63.FCEC	Belysningssystem i gång- eller cykeltunnel	63.FCE	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FC Belysningssystem vid väg e d > 63.FCE Belysningssystem i tunnel > 63.FCEC Belysningssystem i gång- eller cykeltunnel	byggdel
63.FD	Belysningssystem på gård eller i park	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FD Belysningssystem på gård eller i park	byggdel
63.FE	Belysningssystem vid fasad e d	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FE Belysningssystem vid fasad e d	byggdel
63.FF	System för allmänbelysning och arbetsplatsbelysning i hus	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FF System för allmänbelysning och arbetsplatsbelysning i hus	byggdel
63.FG	Belysningssystem i sportanläggning	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FG Belysningssystem i sportanläggning	byggdel
63.FGB	Belysningssystem i sportanläggning inomhus	63.FG	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FG Belysningssystem i sportanläggning > 63.FGB Belysningssystem i sportanläggning inomhus	byggdel
63.FGC	Belysningssystem i sportanläggning utomhus	63.FF	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FF System för allmänbelysning och arbetsplatsbelysning i hus > 63.FGC Belysningssystem i sportanläggning utomhus	byggdel
63.FH	Nödbelysningssystem och reservbelysningssystem	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FH Nödbelysningssystem och reservbelysningssystem	byggdel
63.FHB	Nödbelysningssystem	63.FH	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FH Nödbelysningssystem och reservbelysningssystem > 63.FHB Nödbelysningssystem	byggdel
63.FHC	Reservbelysningssystem	63.FH	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FH Nödbelysningssystem och reservbelysningssystem > 63.FHC Reservbelysningssystem	byggdel
63.FJ	Belysningssystem för vägledande skyltning m m	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FJ Belysningssystem för vägledande skyltning m m	byggdel
63.FK	Flygplatsljussystem	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem	byggdel
63.FKB	Hinderljussystem	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKB Hinderljussystem	byggdel
63.FKC	Inflygningsljussystem	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKC Inflygningsljussystem	byggdel
63.FKD	System för visuell glidbaneindikering	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKD System för visuell glidbaneindikering	byggdel
63.FKE	Banljussystem	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKE Banljussystem	byggdel
63.FKF	Ljussystem för taxibanor	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKF Ljussystem för taxibanor	byggdel
63.FKG	Ljusskyltssystem för banvägledning	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKG Ljusskyltssystem för banvägledning	byggdel
63.FKH	Visuella dockningsljussystem	63.FK	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FK Flygplatsljussystem > 63.FKH Visuella dockningsljussystem	byggdel
63.FL	Belysningssystem för spårtrafik	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FL Belysningssystem för spårtrafik	byggdel
63.FM	Varningsljussystem	63.F	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FM Varningsljussystem	byggdel
63.FMB	Varningsljussystem för luftfart	63.FM	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.F Belysningssystem och ljussystem > 63.FM Varningsljussystem > 63.FMB Varningsljussystem för luftfart	byggdel
63.G	Ljusdistributionssystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.G Ljusdistributionssystem	byggdel
63.GB	Fiberoptiska ljussystem	63.G	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.G Ljusdistributionssystem > 63.GB Fiberoptiska ljussystem	byggdel
63.GC	Ljustubssystem	63.G	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.G Ljusdistributionssystem > 63.GC Ljustubssystem	byggdel
63.H	Elvärmesystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem	byggdel
63.H/1	Elvärmesystem – system med radiatorer e d	63.H	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/1 Elvärmesystem – system med radiatorer e d	byggdel
63.H/2	Elvärmesystem – system med värmekabel	63.H	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/2 Elvärmesystem – system med värmekabel	byggdel
63.H/21	Elvärmesystem – värmekabel för golvvärme	63.H/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/2 Elvärmesystem – system med värmekabel > 63.H/21 Elvärmesystem – värmekabel för golvvärme	byggdel
63.H/22	Elvärmesystem – värmekabel för markvärme, frysskydd m m	63.H/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/2 Elvärmesystem – system med värmekabel > 63.H/22 Elvärmesystem – värmekabel för markvärme, frysskydd m m	byggdel
